"x"
-0.515000002766911
-0.519577407572033
-0.524002947800424
-0.528270260200236
-0.53237363110666
-0.536308132888619
-0.540069760148688
-0.543655561828975
-0.547063765086141
-0.550293886701703
-0.553346827917899
-0.556224948940154
-0.558932119899681
-0.561473745763197
-0.563856763415621
-0.566089609804511
-0.568182160493654
-0.570145638122251
-0.571992490059088
-0.573736234025509
-0.57539126980132
-0.576972654600299
-0.578495839655386
-0.579976366330249
-0.581429521910087
-0.582869958155271
-0.584311279505951
-0.585765612040994
-0.587243168302373
-0.588751826262282
-0.590296742531677
-0.591880020120419
-0.593500449667901
-0.595153340307472
-0.5968304525847
-0.598520041525748
-0.600207013399855
-0.601873195191193
-0.603497711441488
-0.605057459026357
-0.60652766663796
-0.607882522327743
-0.609095849513853
-0.610141809515315
-0.61099560710312
-0.611634174922736
-0.612036813080987
-0.612185761783196
-0.612066687653811
-0.611669068180555
-0.610986463396295
-0.6100166691741
-0.608761752011327
-0.607227970531634
-0.605425593751373
-0.603368630086798
-0.601074483843385
-0.598563557355375
-0.595858816986349
-0.592985339947179
-0.589969856549695
-0.586840299409353
-0.583625367623123
-0.580354110489387
-0.577055532292679
-0.573758217369827
-0.570489973326054
-0.567277489975333
-0.564146012299605
-0.561119027289196
-0.558217966667256
-0.55546192986493
-0.552867433818559
-0.550448197834524
-0.548214972597609
-0.546175422167167
-0.544334066421057
-0.542692288922671
-0.541248411798842
-0.539997835253212
-0.538933235226375
-0.538044808930041
-0.537320555005259
-0.536746573301756
-0.536307369046831
-0.535986147603588
-0.53576508904988
-0.535625596176786
-0.535548514755627
-0.535514330455292
-0.535503351923048
-0.535495893584618
-0.535472474067771
-0.535414046366458
-0.535302273727711
-0.535119860818306
-0.534850943346817
-0.534481531563027
-0.533999994704456
-0.53339756538829
-0.532668836041383
-0.531812214511947
-0.53083030362124
-0.529730169949174
-0.528523470676032
-0.527226413607943
-0.525859534123887
-0.524447283025005
-0.523017430345908
-0.521600301262983
-0.520227870502681
-0.518932750413009
-0.517747114565463
-0.516701603034718
-0.515824257180495
-0.51513953083023
-0.514667421389213
-0.514422758869891
-0.51441468351003
-0.514646333977071
-0.515114758602013
-0.515811052126945
-0.516720710551681
-0.517824187265949
-0.519097625155366
-0.520513732123675
-0.522042761773391
-0.523653557056547
-0.525314612694212
-0.526995112131306
-0.528665896716926
-0.530300328565611
-0.531875013962582
-0.533370360950891
-0.534770952544776
-0.536065725472738
-0.537247953066979
-0.538315039485263
-0.539268140502569
-0.540111633309396
-0.540852463822211
-0.541499404732703
-0.542062260745178
-0.542551059088534
-0.542975263413013
-0.543343047617806
-0.543660663076081
-0.543931928244025
-0.544157863914298
-0.544336490594922
-0.54446279689449
-0.54452887964651
-0.544524248123293
-0.544436276424626
-0.544250780361427
-0.5439526882915
-0.543526769805935
-0.542958382288995
-0.542234193506718
-0.541342838759902
-0.540275473888964
-0.539026190521986
-0.537592267232957
-0.535974239379594
-0.534175780818976
-0.532203401826725
-0.530065978657368
-0.527774140533615
-0.525339548721685
-0.52277410910859
-0.520089163858007
-0.517294708982266
-0.514398682938572
-0.511406366766292
-0.508319929164264
-0.505138140775861
-0.501856271453703
-0.49846617314651
-0.494956540045373
-0.491313327472524
-0.487520302336999
-0.483559691336389
-0.479412888810764
-0.475061184432938
-0.470486471742081
-0.465671901711353
-0.460602450744158
-0.455265379253537
-0.449650564747765
-0.443750701537487
-0.437561367220482
-0.43108096346584
-0.424310544875073
-0.417253554522854
-0.409915487983186
-0.402303509168679
-0.394426041216757
-0.386292354120766
-0.377912168085976
-0.369295288009831
-0.360451280394672
-0.351389199757517
-0.34211736754397
-0.33264320297959
-0.322973102438889
-0.313112361941017
-0.303065136367277
-0.292834428922726
-0.282422105126772
-0.271828927029767
-0.261054605164901
-0.250097867668507
-0.238956547739209
-0.227627691881752
-0.216107691974151
-0.204392443967738
-0.192477534939617
-0.180358458334568
-0.168030854730077
-0.155490772590329
-0.142734940557122
-0.129761040194244
-0.11656796607847
-0.103156058985251
-0.0895272978398139
-0.075685437183094
-0.0616360791153783
-0.0473866719011101
-0.0329464314263622
-0.0183261862071916
-0.00353815132231052
0.011404358854434
0.0264872652427523
0.041696088867232
0.0570163265854143
0.0724338173917144
0.087935079180834
0.103507597353002
0.119140049360802
0.134822453112104
0.150546231872212
0.166304193708244
0.182090429292431
0.19790013768132
0.21372939512852
0.229574886661413
0.245433623652279
0.261302672573852
0.27717892025775
0.293058899099065
0.308938691755083
0.324813929135958
0.340679888236392
0.356531688144696
0.372364574065917
0.388174271171079
0.403957383308301
0.419711806786543
0.435437127121199
0.451134967145631
0.466809258310405
0.482466413092318
0.498115384724475
0.513767610212177
0.529436842933893
0.545138891090029
0.560891286933402
0.576712918300018
0.592623657870891
0.608644026513249
0.624794924940476
0.641097463043255
0.657572909070852
0.674242772049994
0.691129021185467
0.708254436268674
0.725643074033117
0.743320827503243
0.761316049056952
0.779660203315112
0.798388513015332
0.817540559457048
0.837160798505336
0.857298953013806
0.878010242374173
0.899355409314164
0.921400502822886
0.944216374227159
0.967877841348381
0.992462474073845
1.01804895466446
1.04471496905935
1.07253459284976
1.10157514897521
1.13189353478466
1.16353204463561
1.19651375064596
1.23083754757151
1.26647301595892
1.30335530750701
1.34138030375116
1.38040033883858
1.42022080405451
1.46059796088194
1.50123827653305
1.54179955827696
1.58189409960357
1.62109396365879
1.65893842121229
1.69494343771937
1.72861297479561
1.75945174496228
1.78697894473781
1.81074239963417
1.83033249374583
1.84539523274785
1.85564380591621
1.86086807080329
1.86094148073638
1.85582510452503
1.84556854113769
1.83030769908353
1.81025957909078
1.78571435748507
1.75702520531618
1.72459638535826
1.68887023872779
1.6503137012032
1.60940497592012
1.56662093681621
1.5224257518653
1.47726110502415
1.43153827074105
1.38563216529528
1.33987737525072
1.29456605376292
1.24994748723483
1.20622907225074
1.16357840751803
1.12212619679348
1.08196967328563
1.04317628891958
1.00578745721238
0.969822190112203
0.935280521145484
0.902146654648407
0.870391820092117
