ID,Flux,Wavelength
38465,-0.3769716677160741,0.13684316832356222
38465,-0.3736094937691701,0.13884494036067668
38465,-0.37036824672776264,0.14084671239779115
38465,-0.373351361973128,0.14284848443490564
38465,-0.3792839461557646,0.1448502564720201
38465,-0.3842030262104985,0.14685202850913318
38465,-0.38914914970980385,0.14885380054624764
38465,-0.38857046537695544,0.15085557258336213
38465,-0.38791649950068385,0.1528573446204766
38465,-0.391181431186649,0.15485911665758967
38465,-0.3996920031148466,0.15686088869470413
38465,-0.4146873768005156,0.1588626607318186
38465,-0.42608860726452646,0.16086443276893309
38465,-0.42764122748551436,0.16286620480604616
38465,-0.42245633938000643,0.16486797684316062
38465,-0.423246073393655,0.1668697488802751
38465,-0.4348428615279958,0.16887152091738958
38465,-0.4507661465915352,0.17087329295450404
38465,-0.458383291694538,0.17287506499161712
38465,-0.46227559013788844,0.17487683702873158
38465,-0.4718727186738297,0.17687860906584604
38465,-0.4922797102455649,0.17888038110296053
38465,-0.5060534700897797,0.1808821531400736
38465,-0.5113056722446472,0.18288392517718807
38465,-0.5143513331401471,0.18488569721430254
38465,-0.5214130206510119,0.18688746925141703
38465,-0.5459397708110512,0.1888892412885315
38465,-0.5687501351082234,0.19089101332564457
38465,-0.5802514317983415,0.19289278536275903
38465,-0.5821425381105475,0.1948945573998735
38465,-0.5745848952434083,0.19689632943698798
38465,-0.5674129027856463,0.19889810147410106
38465,-0.569811547918339,0.20089987351121552
38465,-0.575552565679236,0.20290164554832998
38465,-0.5740070242218528,0.20490341758544448
38465,-0.5696965906519768,0.20690518962255755
38465,-0.5674545085636101,0.208906961659672
38465,-0.5774208311957523,0.21090873369678648
38465,-0.5894869785404535,0.21291050573390094
38465,-0.5873443264377873,0.21491227777101543
38465,-0.572237615696437,0.2169140498081285
38465,-0.5733301424705335,0.21891582184524297
38465,-0.5816751413874128,0.22091759388235743
38465,-0.5873208324487932,0.22291936591947192
38465,-0.5834834682543708,0.224921137956585
38465,-0.5728902657133434,0.22692290999369946
38465,-0.5663123603891126,0.22892468203081393
38465,-0.570747629723998,0.23092645406792842
38465,-0.5788808347048628,0.23292822610504288
38465,-0.5557764869115347,0.23492999814215595
38465,-0.5358739479634359,0.23693177017927042
38465,-0.5330712546783495,0.23893354221638488
38465,-0.5484114581691938,0.24093531425349937
38465,-0.562256125589787,0.24293708629061245
38465,-0.5758944812645427,0.2449388583277269
38465,-0.5853563329390237,0.24694063036484137
38465,-0.5941045173148027,0.24894240240195586
38465,-0.6160666054784134,0.2509441744390689
38465,-0.6469655070209063,0.2529459464761834
38465,-0.6716901095876587,0.2549477185132979
38465,-0.6844725875538541,0.25694949055041233
38465,-0.7126416080506097,0.2589512625875268
38465,-0.7336457675775888,0.26095303462463987
38465,-0.747902402361794,0.26295480666175436
38465,-0.7627841124966299,0.26495657869886885
38465,-0.7717790949643001,0.2669583507359833
38465,-0.7724171533904299,0.2689601227730964
38465,-0.7846523014742206,0.2709618948102108
38465,-0.8126414490190909,0.2729636668473253
38465,-0.8527680316849858,0.2749654388844398
38465,-0.8992620852034706,0.27696721092155285
38465,-0.9428094927653289,0.27896898295866734
38465,-0.9797919872755304,0.2809707549957818
38465,-1.0157910840159572,0.28297252703289627
38465,-1.0462336396731564,0.28497429907001076
38465,-1.0700954170084154,0.2869760711071238
38465,-1.0981465552579364,0.2889778431442383
38465,-1.125057938117526,0.2909796151813528
38465,-1.1605474046579969,0.2929813872184672
38465,-1.2012568913245378,0.29498315925558033
38465,-1.2307634798841063,0.29698493129269476
38465,-1.236571037567739,0.29898670332980926
38465,-1.2345675357806754,0.30098847536692375
38465,-1.2417970936454055,0.3029902474040382
38465,-1.264174317440783,0.3049920194411513
38465,-1.3003333036732088,0.3069937914782657
38465,-1.3381043357469278,0.3089955635153802
38465,-1.3676304647559814,0.3109973355524947
38465,-1.384190644374338,0.31299910758960775
38465,-1.3939957273414327,0.31500087962672224
38465,-1.391715952191576,0.31700265166383673
38465,-1.3814626779054848,0.31900442370095117
38465,-1.3844137532194845,0.32100619573806427
38465,-1.410626884378465,0.3230079677751787
38465,-1.428816113300227,0.3250097398122932
38465,-1.430046902813766,0.3270115118494077
38465,-1.424649903270779,0.3290132838865221
38465,-1.4183944054239022,0.3310150559236352
38465,-1.4172200259426753,0.33301682796074966
38465,-1.422703955654192,0.33501859999786415
38465,-1.4298731096037978,0.33702037203497864
38465,-1.44347283223288,0.3390221440720917
38465,-1.4557931813637321,0.3410239161092062
38465,-1.473769457738638,0.3430256881463206
38465,-1.4967440261243015,0.3450274601834351
38465,-1.4990443168251286,0.3470292322205482
38465,-1.4905033470780593,0.34903100425766265
38465,-1.4920284611448524,0.35103277629477714
38465,-1.4946417647348462,0.35303454833189163
38465,-1.472196426547608,0.35503632036900606
38465,-1.445137961259071,0.35703809240611917
38465,-1.4178997679916736,0.3590398644432336
38465,-1.3981142738729695,0.3610416364803481
38465,-1.3846054977417164,0.3630434085174626
38465,-1.3794258591912398,0.36504518055457563
38465,-1.3633175433837308,0.3670469525916901
38465,-1.3279218156681472,0.36904872462880456
38465,-1.2966060731991937,0.37105049666591905
38465,-1.2906993171664896,0.37305226870303354
38465,-1.2999350470393154,0.3750540407401466
38465,-1.3088266643470956,0.3770558127772611
38465,-1.331397970034414,0.37905758481437557
38465,-1.3488139805657935,0.38105935685149
38465,-1.36494147072831,0.3830611288886031
38465,-1.3831485712947171,0.38506290092571754
38465,-1.3922739650272487,0.38706467296283203
38465,-1.3927728814461027,0.3890664449999465
38465,-1.4066147320823095,0.3910682170370596
38465,-1.4302343872448418,0.39306998907417406
38465,-1.4515981311077297,0.3950717611112885
38465,-1.4557871544159884,0.39707353314840294
38465,-1.444558185805084,0.39907530518551604
38465,-1.429970490129869,0.4010770772226305
38465,-1.4170911393391525,0.40307884925974496
38465,-1.4065049666263867,0.40508062129685946
38465,-1.3907313382527613,0.4070823933339739
38465,-1.3702444357560963,0.409084165371087
38465,-1.3446192669001533,0.41108593740820143
38465,-1.3166494956684958,0.4130877094453159
38465,-1.2948238825010823,0.4150894814824304
38465,-1.2849282153118968,0.41709125351954346
38465,-1.2832142979798704,0.41909302555665795
38465,-1.2694333253133299,0.42109479759377244
38465,-1.244728017602587,0.4230965696308869
38465,-1.225813128562187,0.42509834166800137
38465,-1.2005635046444862,0.4271001137051144
38465,-1.1596652327105779,0.4291018857422289
38465,-1.1303821827620157,0.4311036577793434
38465,-1.1240738721171437,0.43310542981645783
38465,-1.1263691242757687,0.43510720185357094
38465,-1.117660581539509,0.43710897389068537
38465,-1.0993968352821448,0.43911074592779986
38465,-1.06648449052356,0.44111251796491435
38465,-1.0075956208549683,0.4431142900020288
38465,-0.9553373417585251,0.4451160620391419
38465,-0.9131800040106539,0.4471178340762563
38465,-0.8580227435575426,0.4491196061133708
38465,-0.8048055590157036,0.4511213781504853
38465,-0.7730003205861595,0.45312315018759836
38465,-0.7491475116351658,0.45512492222471285
38465,-0.7004905540483739,0.45712669426182734
38465,-0.6216219373441391,0.4591284662989418
38465,-0.5410354637646171,0.4611302383360549
38465,-0.4821360282767524,0.4631320103731693
38465,-0.4291479081740824,0.4651337824102838
38465,-0.3753530542167771,0.4671355544473983
38465,-0.31405546676900836,0.46913732648451134
38465,-0.24733671080447184,0.47113909852162583
38465,-0.17711137307193975,0.47314087055874027
38465,-0.0987257575601701,0.47514264259585476
38465,-0.015654932372622908,0.47714441463296925
38465,0.07453579421920133,0.4791461866700823
38465,0.1693076893925668,0.4811479587071968
38465,0.24629285647554763,0.4831497307443113
38465,0.2955150593187798,0.4851515027814257
38465,0.3420382865921021,0.4871532748185388
38465,0.39588098666893723,0.48915504685565325
38465,0.4531959173688633,0.49115681889276774
38465,0.5092198101152032,0.49315859092988223
38465,0.5641723693379304,0.49516036296699667
38465,0.6114388904496971,0.4971621350041098
38465,0.6429844173942755,0.4991639070412242
38465,0.6728820863494493,0.5011656790783388
38465,0.714866734308236,0.5031674511154531
38465,0.7650960010580184,0.5051692231525663
38465,0.8116375281517243,0.5071709951896807
38465,0.8530171930093597,0.5091727672267952
38465,0.9032394495754069,0.5111745392639097
38465,0.957439074006392,0.5131763113010241
38465,1.0075203937156638,0.5151780833381372
38465,1.0435048316906241,0.5171798553752517
38465,1.0655149566377669,0.5191816274123662
38465,1.0872739298190772,0.5211833994494807
38465,1.1271421616789021,0.5231851714865937
38465,1.1794540491474084,0.5251869435237082
38465,1.2190136412511374,0.5271887155608226
38465,1.2326223879762535,0.5291904875979371
38465,1.245947834778385,0.5311922596350502
38465,1.2720357975188672,0.5331940316721646
38465,1.3042807656054414,0.5351958037092791
38465,1.340542728637278,0.5371975757463936
38465,1.370187265528027,0.5391993477835066
38465,1.3903308858842893,0.5412011198206211
38465,1.4213865241448607,0.5432028918577356
38465,1.4688963253999634,0.5452046638948501
38465,1.4869361724665544,0.5472064359319646
38465,1.4981857589479812,0.5492082079690777
38465,1.5278966082879806,0.5512099800061921
38465,1.5774016351658005,0.5532117520433065
38465,1.6054751453650518,0.555213524080421
38465,1.6036615383232604,0.5572152961175342
38465,1.6078117229793107,0.5592170681546486
38465,1.6341202208717118,0.561218840191763
38465,1.6418875757279958,0.5632206122288775
38465,1.6425814234372969,0.565222384265992
38465,1.641826968138104,0.5672241563031051
38465,1.6272000843980097,0.5692259283402196
38465,1.6231013071012839,0.5712277003773341
38465,1.617610467092401,0.5732294724144485
38465,1.5852318519154363,0.5752312444515616
38465,1.5520128027441067,0.5772330164886761
38465,1.544949793707082,0.5792347885257905
38465,1.5753211318666704,0.581236560562905
38465,1.6004580785601967,0.5832383326000194
38465,1.5948185890588524,0.5852401046371325
38465,1.5930455926643945,0.587241876674247
38465,1.5979845900525305,0.5892436487113615
38465,1.5983641838909857,0.591245420748476
38465,1.6089445073057551,0.593247192785589
38465,1.6208168727582126,0.5952489648227035
38465,1.6314855346791757,0.597250736859818
38465,1.6625587592650386,0.5992525088969325
38465,1.7012808675457913,0.6012542809340455
38465,1.742488843925779,0.60325605297116
38465,1.7730345161893446,0.6052578250082744
38465,1.7855862312543878,0.6072595970453889
38465,1.7889758845790902,0.609261369082502
38465,1.793875057673543,0.6112631411196164
38465,1.8146743942835768,0.6132649131567309
38465,1.8428418003465983,0.6152666851938454
38465,1.8649186094716277,0.6172684572309599
38465,1.9041310849940623,0.619270229268073
38465,1.9904754992274025,0.6212720013051874
38465,2.1401717336309063,0.6232737733423019
38465,2.358562718887371,0.6252755453794163
38465,2.6206383267734292,0.6272773174165295
38465,2.8557242439361765,0.629279089453644
38465,3.00531626789023,0.6312808614907583
38465,3.0672328595388336,0.6332826335278728
38465,3.0638098414290096,0.6352844055649873
38465,3.0245324535917937,0.6372861776021004
38465,2.9783867827349377,0.6392879496392149
38465,2.9335144239582625,0.6412897216763294
38465,2.8733808277704203,0.6432914937134439
38465,2.76588233359396,0.6452932657505569
38465,2.58817869403163,0.6472950377876714
38465,2.3287773157149214,0.6492968098247859
38465,2.010058879701588,0.6512985818619003
38465,1.7203018979940201,0.6533003538990148
38465,1.5568040616829908,0.6553021259361279
38465,1.546049890728502,0.6573038979732423
38465,1.606500293595889,0.6593056700103568
38465,1.65130664260863,0.6613074420474713
38465,1.685832506822857,0.6633092140845843
38465,1.706047458273633,0.6653109861216988
38465,1.7032335599431336,0.6673127581588133
38465,1.6868541296131079,0.6693145301959278
38465,1.6549554666435378,0.6713163022330408
38465,1.6130111085908587,0.6733180742701553
38465,1.58309738356326,0.6753198463072698
38465,1.5517423685509963,0.6773216183443842
38465,1.483550865273256,0.6793233903814987
38465,1.3469344054595183,0.6813251624186119
38465,1.199226480482795,0.6833269344557262
38465,1.1092616568192268,0.6853287064928407
38465,1.0446668868688807,0.6873304785299552
38465,0.9781093588260522,0.6893322505670683
38465,0.9305373609102288,0.6913340226041828
38465,0.9145908582481069,0.6933357946412972
38465,0.9217928003123942,0.6953375666784117
38465,0.9394122424441826,0.6973393387155248
38465,0.9274914752664415,0.6993411107526393
38465,0.8958202279092565,0.7013428827897538
38465,0.874699866320616,0.7033446548268681
38465,0.8641415179332239,0.7053464268639826
38465,0.853136091890476,0.7073481989010957
38465,0.8251213826549495,0.7093499709382102
38465,0.7900245755342435,0.7113517429753247
38465,0.7807168670722355,0.7133535150124392
38465,0.7809807300041458,0.7153552870495522
38465,0.7631751655219355,0.7173570590866667
38465,0.7340669216437392,0.7193588311237812
38465,0.6982473780642396,0.7213606031608957
38465,0.6726046864388956,0.7233623751980102
38465,0.6579136215127458,0.7253641472351232
38465,0.641294092959527,0.7273659192722377
38465,0.6318434433068459,0.7293676913093521
38465,0.6383614358951275,0.7313694633464666
38465,0.6529954079907825,0.7333712353835796
38465,0.6625402130462354,0.7353730074206941
38465,0.6463141654701271,0.7373747794578086
38465,0.61368751239497,0.7393765514949231
38465,0.5904338624143156,0.7413783235320361
38465,0.5769014484353752,0.7433800955691506
38465,0.5591614269133506,0.7453818676062651
38465,0.5251738349915617,0.7473836396433796
38465,0.4871772165179385,0.749385411680494
38465,0.45604753754771954,0.7513871837176072
38465,0.4141779057107378,0.7533889557547216
38465,0.36316076445371764,0.755390727791836
38465,0.3248082552963465,0.7573924998289505
38465,0.30541140822487817,0.7593942718660636
38465,0.30445084436800185,0.761396043903178
38465,0.32038212740447364,0.7633978159402925
38465,0.31974956371984453,0.765399587977407
38465,0.2920765039206083,0.7674013600145201
38465,0.2769515975059139,0.7694031320516346
38465,0.28568251088458296,0.7714049040887491
38465,0.2899955975141648,0.7734066761258636
38465,0.2734802070467606,0.7754084481629779
38465,0.25459132070002977,0.7774102202000911
38465,0.25245292473030867,0.7794119922372056
38465,0.24980670973485075,0.78141376427432
38465,0.23991633485956898,0.7834155363114345
38465,0.21427828074569166,0.7854173083485475
38465,0.17466822096953552,0.787419080385662
38465,0.14017278159683316,0.7894208524227765
38465,0.12449011412725197,0.791422624459891
38465,0.10961243352555904,0.7934243964970055
38465,0.10265966319846569,0.7954261685341185
38465,0.11011972923842345,0.797427940571233
38465,0.1251054086146487,0.7994297126083475
38465,0.15122617110844247,0.8014314846454619
38465,0.16468922009254316,0.803433256682575
38465,0.15581205915525687,0.8054350287196894
38465,0.13694012164128289,0.8074368007568039
38465,0.13026677337736606,0.8094385727939184
38465,0.1237620625787102,0.8114403448310329
38465,0.11512209742264057,0.8134421168681459
38465,0.12016158417100102,0.8154438889052604
38465,0.12890495479591665,0.8174456609423749
38465,0.12367156652098325,0.819447432979488
38465,0.11649316646241284,0.8214492050166025
38465,0.11651030626580346,0.823450977053717
38465,0.10183974846769281,0.8254527490908314
38465,0.07575649770272555,0.8274545211279458
38465,0.06160019020607454,0.829456293165059
38465,0.05450042049262041,0.8314580652021734
38465,0.04284336221480097,0.8334598372392878
38465,0.03300237454519967,0.8354616092764023
38465,0.0343976505362046,0.8374633813135154
38465,0.03473074613468563,0.8394651533506299
38465,0.026005200890229733,0.8414669253877444
38465,0.011212572224880906,0.8434686974248589
38465,-0.0006820129481143048,0.8454704694619734
38465,-0.009681136424475054,0.8474722414990864
38465,-0.01850704699732903,0.8494740135362009
38465,-0.01842527698919483,0.8514757855733154
38465,-0.005766348750082203,0.8534775576104298
38465,0.01700931492146562,0.8554793296475429
38465,0.04737518638021847,0.8574811016846573
38465,0.09955799984320826,0.8594828737217718
38465,0.1664114874980752,0.8614846457588863
38465,0.22426783831108302,0.8634864177960008
38465,0.2737919151082582,0.8654881898331138
38465,0.30645136207259893,0.8674899618702283
38465,0.30086545543045634,0.8694917339073428
38465,0.2761894104368605,0.8714935059444573
38465,0.2742328711812364,0.8734952779815703
38465,0.2809506920288182,0.8754970500186848
38465,0.267237209656992,0.8774988220557993
38465,0.24846703541957008,0.8795005940929137
38465,0.25463265878416186,0.8815023661300282
38465,0.25524528348080605,0.8835041381671412
38465,0.22145589342776728,0.8855059102042557
38465,0.17504676658823798,0.8875076822413702
38465,0.13521624524929393,0.8895094542784833
38465,0.10507806290336054,0.8915112263155978
38465,0.10260877473969288,0.8935129983527123
38465,0.12443507141164054,0.8955147703898267
38465,0.11539348999744724,0.8975165424269412
38465,0.10327882055318582,0.8995183144640543
38465,0.09315161251955555,0.9015200865011688
38465,0.08746187460549584,0.9035218585382832
38465,0.036210112946453515,0.9055236305753976
38465,-0.04988492027959317,0.9075254026125108
38465,-0.1388025050552958,0.9095271746496252
38465,-0.21369889645418252,0.9115289466867397
38465,-0.2784920787372905,0.9135307187238542
38465,-0.3202441553584943,0.9155324907609687
38465,-0.32824065275326086,0.9175342627980817
38465,-0.32472243580560745,0.9195360348351962
38465,-0.2922014040451309,0.9215378068723107
38465,-0.2637708623671324,0.9235395789094252
38465,-0.22953452104323244,0.9255413509465382
38465,-0.2166556558203283,0.9275431229836527
38465,-0.22190715344970047,0.9295448950207671
38465,-0.21892455318623782,0.9315466670578816
38465,-0.20169930519305884,0.9335484390949961
38465,-0.18637849098444054,0.9355502111321091
38465,-0.1843169640090867,0.9375519831692236
38465,-0.19599415354066704,0.9395537552063381
38465,-0.22758610775076424,0.9415555272434526
38465,-0.27172758023481414,0.9435572992805656
38465,-0.31807998378204627,0.9455590713176801
38465,-0.3614028248898624,0.9475608433547946
38465,-0.4063707385809993,0.9495626153919091
38465,-0.4368702955938258,0.9515643874290235
38465,-0.44068699201090394,0.9535661594661367
38465,-0.43245605631579437,0.955567931503251
38465,-0.4202082820011869,0.9575697035403655
38465,-0.40696257501765226,0.9595714755774786
38465,-0.3883331888757598,0.9615732476145931
38465,-0.36449714411994544,0.9635750196517076
38465,-0.3444963963932906,0.965576791688822
38465,-0.3344266321155808,0.9675785637259365
38465,-0.3267759140591327,0.9695803357630496
38465,-0.32624390751515514,0.9715821078001641
38465,-0.32471877095142965,0.9735838798372786
38465,-0.3275769694550672,0.9755856518743931
38465,-0.3305139880770201,0.9775874239115061
38465,-0.3244540662756355,0.9795891959486206
38465,-0.313751981788742,0.981590967985735
38465,-0.3043826425580142,0.9835927400228495
38465,-0.29181182714094395,0.985594512059964
38465,-0.2904211540207925,0.987596284097077
38465,-0.2906917717759118,0.9895980561341915
38465,-0.2901688056096649,0.991599828171306
38465,-0.2896458394434184,0.9936016002084205
38465,-0.289122873277172,0.9956033722455335
38465,-0.2885999071109252,0.997605144282648
38465,-0.28807694094467834,0.9996069163197625
27781,-0.6812227556132536,0.0005025608913843805
27781,-0.7206494299088619,0.0025025484055278924
27781,-0.7600761042044704,0.004502535919671404
27781,-0.7995027785000773,0.006502523433813518
27781,-0.8389294527956871,0.00850251094795703
27781,-0.8783561270913208,0.010502498462100543
27781,-0.9177828013869314,0.012502485976244053
27781,-0.9572094756825121,0.014502473490386166
27781,-0.9966361499781204,0.016502461004529678
27781,-1.0360628242737289,0.01850244851867319
27781,-1.0754894985693373,0.020502436032816703
27781,-1.0486196288684864,0.022502423546960214
27781,-1.0453529219893305,0.024502411061102326
27781,-1.0771219901074873,0.02650239857524584
27781,-1.1316434178100268,0.028502386089389355
27781,-1.1953702869441754,0.030502373603532865
27781,-1.250602203086011,0.032502361117676376
27781,-1.28408996462081,0.03450234863181849
27781,-1.287432609066405,0.036502336145962
27781,-1.2583999631724554,0.03850232366010552
27781,-1.200506062138436,0.040502311174249024
27781,-1.1250181902721188,0.04250229868839114
27781,-1.0448954686388197,0.04450228620253465
27781,-0.9731542240802451,0.046502273716678165
27781,-0.9183004523950341,0.04850226123082167
27781,-0.8826067579289625,0.05050224874496518
27781,-0.8613641148750733,0.05250223625910729
27781,-0.8470468722632921,0.054502223773250806
27781,-0.8353049797992871,0.05650221128739432
27781,-0.8260447974197372,0.058502198801537834
27781,-0.8191087397206108,0.06050218631568134
27781,-0.8124962411474392,0.06250217382982345
27781,-0.8048143449780467,0.06450216134396697
27781,-0.7968786037516504,0.06650214885811048
27781,-0.7927609557761043,0.068502136372254
27781,-0.7960699486573387,0.07050212388639611
27781,-0.8019682928520806,0.07250211140053962
27781,-0.8018550827549253,0.07450209891468312
27781,-0.794526885361288,0.07650208642882664
27781,-0.7886795789009091,0.07850207394297015
27781,-0.7987734867400681,0.08050206145711226
27781,-0.8307550843598629,0.08250204897125578
27781,-0.8793736861924825,0.08450203648539929
27781,-0.9333730669786923,0.08650202399954281
27781,-0.9729519356907945,0.08850201151368492
27781,-0.9770111242052074,0.09050199902782843
27781,-0.9400498981396423,0.09250198654197193
27781,-0.8713001500495335,0.09450197405611545
27781,-0.7901270473497557,0.09650196157025896
27781,-0.7175162802953604,0.09850194908440109
27781,-0.667598849590113,0.1005019365985446
27781,-0.6434262535099285,0.10250192411268812
27781,-0.64058332275735,0.10450191162683162
27781,-0.6470767295735022,0.10650189914097513
27781,-0.6487306545516724,0.10850188665511724
27781,-0.6377549619985187,0.11050187416926076
27781,-0.6105060194014609,0.11250186168340427
27781,-0.5705854589382502,0.11450184919754779
27781,-0.5331096373954576,0.1165018367116899
27781,-0.5031103361275977,0.11850182422583341
27781,-0.47194793893337383,0.12050181173997693
27781,-0.424316419072565,0.12250179925412043
27781,-0.34983444147704135,0.12450178676826394
27781,-0.2640497444008077,0.12650177428240605
27781,-0.18372978288232178,0.12850176179654957
27781,-0.12114258206126219,0.13050174931069308
27781,-0.08924860377160261,0.1325017368248366
27781,-0.08740363807854881,0.1345017243389787
27781,-0.1044763820864553,0.1365017118531222
27781,-0.12753745967116192,0.13850169936726572
27781,-0.14320577553106825,0.14050168688140924
27781,-0.14161005051658385,0.14250167439555275
27781,-0.12652041080327886,0.14450166190969488
27781,-0.10794785404037431,0.1465016494238384
27781,-0.09877183455404813,0.14850163693798188
27781,-0.11257628693194095,0.1505016244521254
27781,-0.1527740841420158,0.1525016119662689
27781,-0.21339446965216236,0.15450159948041103
27781,-0.28429915503225095,0.15650158699455455
27781,-0.35236266157675855,0.15850157450869806
27781,-0.40663092523644384,0.16050156202284158
27781,-0.4450450563306657,0.16250154953698367
27781,-0.4727512208345801,0.1645015370511272
27781,-0.49729554839992596,0.1665015245652707
27781,-0.5194958738434206,0.16850151207941422
27781,-0.5396629654662513,0.17050149959355773
27781,-0.5587746740458462,0.17250148710769983
27781,-0.5783680232882714,0.17450147462184334
27781,-0.6024192013550471,0.17650146213598686
27781,-0.636531248371254,0.17850144965013037
27781,-0.6843613948711387,0.1805014371642739
27781,-0.743675825648768,0.182501424678416
27781,-0.8075838178458494,0.1845014121925595
27781,-0.8660429047476932,0.186501399706703
27781,-0.9098534437897051,0.18850138722084653
27781,-0.9349347503869556,0.19050137473498865
27781,-0.9408494993552455,0.19250136224913217
27781,-0.9302250426387184,0.19450134976327568
27781,-0.9100966903167025,0.1965013372774192
27781,-0.8879873634419225,0.19850132479156268
27781,-0.8682791488091139,0.2005013123057048
27781,-0.854459902933327,0.20250129981984832
27781,-0.8487978681848146,0.20450128733399184
27781,-0.8506313125076301,0.20650127484813535
27781,-0.8589014004032972,0.20850126236227745
27781,-0.8760476145905781,0.21050124987642096
27781,-0.901563851960418,0.21250123739056448
27781,-0.9316984314273896,0.214501224904708
27781,-0.9614569962629985,0.2165012124188515
27781,-0.9850152491905236,0.2185011999329936
27781,-1.0018975644466224,0.22050118744713712
27781,-1.0110969496879414,0.22250117496128063
27781,-1.0097218959999616,0.22450116247542415
27781,-0.9881887639539108,0.22650114998956766
27781,-0.9422860442022347,0.2285011375037098
27781,-0.8808233995509587,0.2305011250178533
27781,-0.8180655963399467,0.23250111253199682
27781,-0.7725026122292599,0.2345011000461403
27781,-0.7496929516051677,0.23650108756028243
27781,-0.7451963949145302,0.23850107507442594
27781,-0.7514322288326387,0.24050106258856946
27781,-0.7618838143929348,0.24250105010271297
27781,-0.7639698907093893,0.2445010376168565
27781,-0.7532131891185411,0.24650102513099859
27781,-0.7294848854077745,0.2485010126451421
27781,-0.6958840464155087,0.2505010001592856
27781,-0.6591259993268522,0.2525009876734291
27781,-0.6326773291166379,0.25450097518757125
27781,-0.6158854180993614,0.25650096270171474
27781,-0.6081824955993614,0.2585009502158583
27781,-0.6083444813574191,0.26050093773000177
27781,-0.6072848778371749,0.2625009252441453
27781,-0.5998715113752914,0.2645009127582874
27781,-0.584190646570431,0.2665009002724309
27781,-0.5739859146326796,0.26850088778657444
27781,-0.5851587109785815,0.2705008753007179
27781,-0.6179070717948147,0.27250086281486147
27781,-0.6610477244015708,0.27450085032900357
27781,-0.69524570114092,0.27650083784314705
27781,-0.7149539349632515,0.2785008253572906
27781,-0.7305441400990667,0.2805008128714341
27781,-0.7446989198102136,0.28250080038557623
27781,-0.7551215217082018,0.2845007878997197
27781,-0.7623016681251599,0.28650077541386326
27781,-0.7647377713111183,0.28850076292800675
27781,-0.7651742331216617,0.29050075044215024
27781,-0.772441388837546,0.2925007379562924
27781,-0.7922811406189528,0.2945007254704359
27781,-0.8279413435528927,0.2965007129845794
